@id,last_update,name,category,email,telephone,siret,website,publisher_id,publisher_legal_name,zipcode,address,city,department,department_code,region,qualite_tourisme,coordinates,comp_on_email_ok,comp_on_email_poi,comp_on_tel_ok,comp_on_tel_poi,comp_on_web_ok,comp_on_web_poi,comp_on_address_ok,comp_on_address_poi,comp_full_name_ok,comp_full_name_poi,comp_on_geo_ok,comp_on_geo_poi,id_data_gouv,matched
https://data.datatourisme.fr/56/29d61c9f-25e0-3ca1-a511-8a0b061f79a9,2022-06-14,les vignerons de cotes d'agly - caveau de saint-paul de fenouillet,cooperative localbusiness producer tastingprovider,commercial@agly.fr,+33 4 68 59 02 39,,agly.fr,https://data.datatourisme.fr/dd99d1ce-e7fe-3bb7-8926-53ae14d62fd0,pyrénées-orientales tourisme,66220,17 avenue jean moulin,saint-paul-de-fenouillet,pyrénées-orientales,66,occitanie,True,"42.810947,2.507940",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/14/2a97606e-d227-3809-92d9-d15ca100ba66,2021-06-30,hôtel holiday inn express arras,accommodation hoteltrade lodgingbusiness,reservations@hiexpress-arras.com,+33 3 21 60 88 88,,ihg.com/holidayinnexpress/hotels/fr/fr/arras/lilar/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-FR-_-LILAR,https://data.datatourisme.fr/b180a627-280b-33a9-b645-02898e60b959,pas-de-calais tourisme,62000,3 rue du docteur brassart,arras,pas-de-calais,62,hauts-de-france,True,"50.287434,2.781040",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/23/2ade520b-4386-36c4-b0d8-5a979180226e,2022-03-07,auberge du relais,accommodation foodestablishment hotel hotelrestaurant hoteltrade lodgingbusiness restaurant,contact@auberge-du-relais.com,+33 5 59 65 30 56,,auberge-du-relais.com,https://data.datatourisme.fr/224c22ca-928b-302c-88eb-1b5127f13950,sirtaqui nouvelle-aquitaine,64300,460 grand route,bérenx,pyrénées-atlantiques,64,nouvelle-aquitaine,True,"43.502269,-0.856576",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/30/2a2b5c23-e983-3137-a401-bed613e8d9a4,2022-01-02,le hérel (ibis),accommodation foodestablishment hotel hotelrestaurant hoteltrade lodgingbusiness restaurant,h2994@accor.com,+33 2 33 90 48 08,,ibis.com/fr/hotel-2994-ibis-granville-port-de-plaisance/index.shtml,https://data.datatourisme.fr/4defdc1a-8206-3c08-9055-ccfc3250dd01,comité régional de tourisme normandie,50400,port de plaisance,granville,manche,50,normandie,True,"48.834080,-1.600565",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/49/2a31fa34-a8a8-306f-8d1b-5f1aa39fff7b,2022-08-07,la chaumière du champ d'or,accommodation lodgingbusiness rentalaccommodation selfcateringaccommodation,lechampdor@orange.fr,+33 6 89 89 61 50,,lechamp-dor.fr/la_chaumiere.html,https://data.datatourisme.fr/cb37ecba-e500-37e7-b601-64f9b1ef5b04,esprit pays de la loire,44117,3 route de la villès rouaud le champ d'or,saint-andré-des-eaux,loire-atlantique,44,pays de la loire,True,"47.320515,-2.266338",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/22/2bce7849-a48e-387d-b41d-2d6218c0d899,2022-07-06,hôtel restaurant la bonne famille,accommodation foodestablishment hotel hotelrestaurant hoteltrade lodgingbusiness restaurant,,,,reservation-hotel.logishotels.com/reservit/reserhotel.php?partid=598&hotelid=1540,https://data.datatourisme.fr/3b64f734-2a28-31c8-b14d-ca5178bfbaeb,lot tourisme - agence de développement touristique du lot,46600,le bourg de sarrazac,cressensac-sarrazac,lot,46,occitanie,True,"45.020439,1.521416",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/22/2bf06b20-5ac4-3401-84e9-f56965d7c5d1,2022-07-06,hôtel restaurant le victor hugo,accommodation foodestablishment hotel hotelrestaurant hoteltrade lodgingbusiness restaurant,,,,reservation-hotel.logishotels.com/reservit/reserhotel.php?partid=598&hotelid=2837,https://data.datatourisme.fr/3b64f734-2a28-31c8-b14d-ca5178bfbaeb,lot tourisme - agence de développement touristique du lot,46400,7 avenue des maquis,saint-céré,lot,46,occitanie,True,"44.858037,1.893606",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/23/2b8fd132-48de-3161-8fc3-3c4c69166813,2022-07-15,"hôtel-restaurant ""le central""",accommodation hotel hoteltrade lodgingbusiness,le-central-coulon@orange.fr,+33 5 49 35 90 20,,logishotels.com/fr/hotel/logis-hotel-le-central-1550?partid=568&layout=search&ref=r,https://data.datatourisme.fr/224c22ca-928b-302c-88eb-1b5127f13950,sirtaqui nouvelle-aquitaine,79510,4 rue d'autremont,coulon,deux-sèvres,79,nouvelle-aquitaine,True,"46.321881,-0.586822",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/3/2bfa91f0-3a5c-32b7-8cce-e9fb02a829ad,2022-06-28,hôtel relais paris bâle,accommodation foodestablishment hotel hotelrestaurant hoteltrade lodgingbusiness restaurant,mangeoire@wanadoo.fr,+33 3 25 41 20 72,,la-mangeoire.fr,https://data.datatourisme.fr/6c960dda-efb7-39b8-9229-7e88e3a297e4,aube en champagne tourisme,10270,6 rue du relais de poste 6 rue du relais de poste,montiéramey,aube,10,grand est,True,"48.239666,4.300672",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/30/2b3b64e4-922a-3637-be9b-4a75c87efbd2,2022-08-01,hôtel mercure honfleur,accommodation hotel hoteltrade lodgingbusiness,H0986@accor.com,+33 2 31 89 50 50,,mercure.com/fr/hotel-0986-mercure-honfleur/index.shtml,https://data.datatourisme.fr/4defdc1a-8206-3c08-9055-ccfc3250dd01,comité régional de tourisme normandie,14600,4 rue des vases,honfleur,calvados,14,normandie,True,"49.418472,0.238024",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/49/2b1290ce-87dc-3f60-ac54-4ee84558119e,2022-01-02,hôtel le circuit,accommodation hoteltrade lodgingbusiness,contact@lecircuithotel.fr,+33 2 43 40 30 30,,lecircuithotel.com,https://data.datatourisme.fr/cb37ecba-e500-37e7-b601-64f9b1ef5b04,esprit pays de la loire,72100,447 avenue georges durand,le mans,sarthe,72,pays de la loire,True,"47.965606,0.221122",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/15/2cb04129-87f1-3057-a508-4feea6e0a46a,2022-03-15,office de tourisme du val de sully - bureau de germigny-des-prés,localtouristoffice touristinformationcenter,tourisme@valdesully.fr,+33 2 38 58 27 97,,tourisme-loire-foret.com,https://data.datatourisme.fr/bba35b4d-022c-3fa7-90a3-07eba818e3a5,sit centre-val de loire,45110,6 route de saint-martin,germigny-des-prés,loiret,45,centre-val de loire,True,"47.846395,2.266615",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/23/2c95ec24-cb75-3b26-b67d-c4cadaee5bbe,2022-06-03,plage sud,beach landform naturalheritage sportsandleisureplace,messangessud@gmail.com,+33 5 58 48 03 01,,plages-landes.info/-meteo-messanges-,https://data.datatourisme.fr/224c22ca-928b-302c-88eb-1b5127f13950,sirtaqui nouvelle-aquitaine,40660,route plage sud,messanges,landes,40,nouvelle-aquitaine,True,"43.799992,-1.408610",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/3/2c7782fc-bc6b-3862-9bcf-4bc6d898d5b0,2022-07-13,chez mimi,accommodation foodestablishment hotel hotelrestaurant hoteltrade lodgingbusiness restaurant,lemimipub@hotmail.com,+33 6 81 18 65 65,,,https://data.datatourisme.fr/6c960dda-efb7-39b8-9229-7e88e3a297e4,aube en champagne tourisme,10110,30 rue de la république,bar-sur-seine,aube,10,grand est,True,"48.114114,4.374346",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/46/2c3c835f-2be0-3b19-820b-6d4a6c3a99fe,2022-06-09,hôtel-restaurant best western auray le loch,accommodation foodestablishment hotel hotelrestaurant hoteltrade lodgingbusiness restaurant,,+33 2 97 56 48 33,,bestwesternaurayleloch.com,https://data.datatourisme.fr/aba97bfe-e2bc-3c19-859b-9b42aeca13e7,morbihan tourisme,56400,2 rue françois guhur la forêt,auray,morbihan,56,bretagne,True,"47.670720,-2.976274",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/49/2c756ad7-36be-39ae-b400-d94aa137752d,2022-05-03,hôtel de france,accommodation hoteltrade lodgingbusiness,bienvenue@lhoteldefrance.fr,+33 2 43 44 40 16,,lhoteldefrance.fr,https://data.datatourisme.fr/cb37ecba-e500-37e7-b601-64f9b1ef5b04,esprit pays de la loire,72340,20 place de la république,la chartre-sur-le-loir,sarthe,72,pays de la loire,True,"47.727980,0.575589",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/56/2c071f36-189a-3b2a-8d47-c9dd57b10c91,2022-05-09,centre equestre de castel fizel,activityprovider,contact@equifun.net,+33 4 68 63 37 18,,equifun.net,https://data.datatourisme.fr/dd99d1ce-e7fe-3bb7-8926-53ae14d62fd0,pyrénées-orientales tourisme,66220,castel fizel,caudiès-de-fenouillèdes,pyrénées-orientales,66,occitanie,True,"42.803381,2.400591",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/30/2d0e5c45-6ff3-3c14-bc2c-ee2fc5c2efb2,2022-08-06,hôtel le clos deauville saint gatien,accommodation foodestablishment hotel hotelrestaurant hoteltrade lodgingbusiness restaurant,hotel@clos-st-gatien.fr,+33 2 31 65 16 08,,clos-st-gatien.fr,https://data.datatourisme.fr/4defdc1a-8206-3c08-9055-ccfc3250dd01,comité régional de tourisme normandie,14130,4 rue des brioleurs,saint-gatien-des-bois,calvados,14,normandie,True,"49.347773,0.188452",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/30/2daddd71-37ab-33a3-b92c-5a7b7655c8af,2022-07-21,hôtel du musée,accommodation foodestablishment hotel hotelrestaurant hoteltrade lodgingbusiness restaurant,reservation@hotel-musee-granville.com,+33 2 33 50 03 00,,hoteldumuseegranville.com,https://data.datatourisme.fr/4defdc1a-8206-3c08-9055-ccfc3250dd01,comité régional de tourisme normandie,50400,110 avenue de la libération,granville,manche,50,normandie,True,"48.839981,-1.594325",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/49/2d64b9cf-5aa6-3585-928b-fad948079ac0,2022-02-10,restaurant l'auberge de la diligence,foodestablishment gourmetrestaurant restaurant,info@diligence.fr,+33 2 41 94 10 04,,diligence.fr,https://data.datatourisme.fr/cb37ecba-e500-37e7-b601-64f9b1ef5b04,esprit pays de la loire,49440,4 rue de la libération,loiré,maine-et-loire,49,pays de la loire,True,"47.614664,-0.979761",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/5/2d5ec6ac-52a7-3e8e-8615-172511ba58db,2022-04-20,hôtel & spa - maison jenny,accommodation hotel hoteltrade lodgingbusiness,reception@hotel-jenny.fr,+33 3 89 68 50 09,,jenny-hotel.com,https://data.datatourisme.fr/f9be77db-d6c0-3a31-9fa8-638da3098074,système d'informations touristique alsace,68220,84 rue de hégenheim,hagenthal-le-bas,haut-rhin,68,grand est,True,"47.529578,7.480739",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/10/2e1eb595-a67e-356b-8451-72fc577acdc2,2022-08-06,auberge saint-walfrid,accommodation foodestablishment hotel hotelrestaurant hoteltrade lodgingbusiness restaurant,contact@stwalfrid.fr,+33 3 87 98 43 75,41803197700014,stwalfrid.fr/fr,https://data.datatourisme.fr/5f0b0fd6-acc5-3334-9f88-93ce81933081,système d’information touristique lorrain,57200,58 rue de grosbliederstroff,sarreguemines,moselle,57,grand est,True,"49.114336,7.045023",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/30/2e22fe32-071a-3ea0-8f8d-777bef1a6569,2022-07-07,domaine du coquerel,culturalsite technicalheritage,visites@calvados-coquerel.com,+33 2 33 79 02 20,,calvados-coquerel.com,https://data.datatourisme.fr/4defdc1a-8206-3c08-9055-ccfc3250dd01,comité régional de tourisme normandie,50600,milly manoir du coquerel,grandparigny,manche,50,normandie,True,"48.591538,-1.021966",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/41/2e18a6d7-027c-32dc-8113-765801f0699b,2022-04-26,l'art de vivre,foodestablishment,reception.hotel@gerard-bertrand.com,+33 4 68 45 28 54,,restaurant-art-de-vivre.com,https://data.datatourisme.fr/fb87ecf8-ae09-30fa-8e57-1db106653547,agence de développement touristique de l'aude,11100,château de l'hospitalet route de narbonne-plage,narbonne,aude,11,occitanie,True,"43.167689,3.114130",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/42/2e248c68-d873-3aed-8d81-07822bd442dd,2022-02-23,restaurant auberge de la tour,foodestablishment restaurant,info@aubergedelatour.fr,+33 3 24 40 41 71,,,https://data.datatourisme.fr/13bc82f8-34ad-3246-b65b-bdd79680d984,ardennes tourisme,08600,6 quai des fours,givet,ardennes,08,grand est,True,"50.135070,4.822595",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/49/2ec0ad97-7027-34b0-b2bc-c98081231e8c,2022-08-05,vvf club intense les plages de guérande,accommodation cluborholidayvillage collectiveaccommodation lodgingbusiness,accueil.laturballe@vvfvillages.fr,+33 2 40 62 81 65,,vvf-villages.fr,https://data.datatourisme.fr/cb37ecba-e500-37e7-b601-64f9b1ef5b04,esprit pays de la loire,44420,boulevard de la grande falaise la croix de l'anse,la turballe,loire-atlantique,44,pays de la loire,True,"47.328910,-2.496840",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/5/2ec33428-7f87-3b07-95fc-b10ad79929ab,2022-06-16,restaurant auberge de france,foodestablishment,aubergedefrancekruth@gmail.com,+33 3 89 82 28 02,,aubergedefrance.fr,https://data.datatourisme.fr/f9be77db-d6c0-3a31-9fa8-638da3098074,système d'informations touristique alsace,68820,20 grand rue,kruth,haut-rhin,68,grand est,True,"47.925886,6.968470",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/56/2e4e263f-fc87-3237-adca-ae6703bcfbdf,2022-07-28,chateau l'esparrou vignobles bonfils,localbusiness producer tastingprovider,,+33 4 68 73 30 93,,,https://data.datatourisme.fr/dd99d1ce-e7fe-3bb7-8926-53ae14d62fd0,pyrénées-orientales tourisme,66140,route de saint cyprien,canet-en-roussillon,pyrénées-orientales,66,occitanie,True,"42.689192,3.024838",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/6/2ebd29b4-f6b2-345e-b434-a9eea5e6e6c3,2022-01-02,le petit chalet,accommodation lodgingbusiness rentalaccommodation,contact@ferme-rondeau.fr,+33 3 81 59 25 84,,ferme-rondeau.fr,https://data.datatourisme.fr/0f232c28-833c-38b8-a5fa-94dca0c04925,bourgogne-franche-comté tourisme,25580,ferme du rondeau,lavans-vuillafans,doubs,25,bourgogne-franche-comté,True,"47.089848,6.271161",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/10/2fe17fdc-6761-3fba-8d9e-1c9855320725,2022-02-25,aire de service pour camping-cars du domaine du haut des bluches,accommodation campervanarea campingandcaravanning lodgingbusiness,hautdesbluches@labresse.fr,+33 3 29 25 64 80,28880002200023,hautdesbluches.com,https://data.datatourisme.fr/20532ef0-d667-3379-a67a-acc084fad788,système d’information touristique lorrain,88250,5 route des planches,la bresse,vosges,88,grand est,True,"47.998808,6.918067",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/43/2f55cd1d-a9f4-3852-91b4-00443b083da7,2021-08-25,restaurant la maison navarre,foodestablishment,contact@lamaisonnavarre.fr,+33 5 62 62 10 00,4883944000028,lamaisonnavarre.fr,https://data.datatourisme.fr/753e4bf2-631b-3532-813b-56871b3425ac,comité départemental du tourisme du gers en gascogne,32200,1 avenue cahuzac restaurant la maison navarre,gimont,gers,32,occitanie,True,"43.631171,0.867303",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/49/2f246843-2438-3e17-b5fc-cb8b3514bed5,2022-01-02,gite de la charmeliere - le côté jardin - zen et champetre,accommodation lodgingbusiness rentalaccommodation selfcateringaccommodation,contact@gites-charmeliere-44.fr,+33 6 80 24 78 37,,gites-charmeliere-44.fr,https://data.datatourisme.fr/cb37ecba-e500-37e7-b601-64f9b1ef5b04,esprit pays de la loire,44470,3 impasse de la charmelière,carquefou,loire-atlantique,44,pays de la loire,True,"47.299258,-1.475617",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/49/2feba2e8-ebd9-3991-8833-5efb8460d73c,2022-08-04,hôtel campanile,accommodation hoteltrade lodgingbusiness,campanile@arcantel.fr,+33 2 41 40 46 46,,campanile.fr,https://data.datatourisme.fr/cb37ecba-e500-37e7-b601-64f9b1ef5b04,esprit pays de la loire,49400,carré de bournan - bagneux rond point de bournan,saumur,maine-et-loire,49,pays de la loire,True,"47.241961,-0.099350",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/56/2f4bf5bd-c621-324e-bb7a-cdfeef161ab7,2022-07-25,domaine tambour,localbusiness producer tastingprovider,domainetambour@gmail.com,+33 4 68 88 12 48,,domaine-tambour.com,https://data.datatourisme.fr/dd99d1ce-e7fe-3bb7-8926-53ae14d62fd0,pyrénées-orientales tourisme,66650,138 avenue du puig del mas,banyuls-sur-mer,pyrénées-orientales,66,occitanie,True,"42.475955,3.125206",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/15/30ae0f4d-477b-3cef-a9be-121b7f3e163c,2022-02-23,hôtel le petit trôo du cheval blanc,accommodation foodestablishment hotel hotelrestaurant hoteltrade lodgingbusiness restaurant,contact@hotel-lepetittrooduchevalblanc.com,+33 2 54 72 97 20,,hotel-lepetittrooduchevalblanc.com,https://data.datatourisme.fr/bba35b4d-022c-3fa7-90a3-07eba818e3a5,sit centre-val de loire,41800,47 rue auguste arnault,troo,loir-et-cher,41,centre-val de loire,True,"47.775508,0.791273",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/23/302e55f9-4fad-3a52-a808-fbd550b53582,2022-07-07,camping & spa l'océan airotel,accommodation camping campingandcaravanning lodgingbusiness,contact@airotel-ocean.com,+33 5 56 03 24 45,,airotel-ocean.com,https://data.datatourisme.fr/0b90f4cb-87fc-3072-a8d4-e7bf848f158d,sirtaqui nouvelle-aquitaine,33680,24 rue du repos,lacanau,gironde,33,nouvelle-aquitaine,True,"45.009153,-1.191868",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/23/30fafb28-5af4-37ec-aaaa-eb3777612780,2022-05-24,"hôtel ""la grange""",accommodation hotel hoteltrade lodgingbusiness,contact@lagrangehotel.fr,+33 5 49 79 10 76,,,https://data.datatourisme.fr/224c22ca-928b-302c-88eb-1b5127f13950,sirtaqui nouvelle-aquitaine,79000,113 rue de l'aérodrome,niort,deux-sèvres,79,nouvelle-aquitaine,True,"46.321225,-0.412027",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/30/30196bb8-1916-3ef4-8752-442e04e1e1b6,2022-08-01,camping des bords de l'aure,accommodation camping campingandcaravanning lodgingbusiness,campingmunicipal@mairie-bayeux.fr,+33 2 31 92 08 43,,camping-bayeux.fr,https://data.datatourisme.fr/4defdc1a-8206-3c08-9055-ccfc3250dd01,comité régional de tourisme normandie,14400,boulevard eindhoven,bayeux,calvados,14,normandie,True,"49.283518,-0.706493",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/30/303ce900-6de2-33e4-bf36-fc914ef625b2,2022-08-01,hôtel de france,accommodation foodestablishment hotel hotelrestaurant hoteltrade lodgingbusiness restaurant,info@hoteldefrancevire.com,+33 2 31 68 00 35,,hoteldefrancevire.com,https://data.datatourisme.fr/4defdc1a-8206-3c08-9055-ccfc3250dd01,comité régional de tourisme normandie,14500,4 rue d'aignaux vire,vire normandie,calvados,14,normandie,True,"48.839753,-0.890505",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/39/30a5d68e-e598-3e02-bfd7-a9686ab39f88,2021-11-15,trail blanc avec le dahu ariègeois,practice product,,+33 6 02 35 84 41,,dahu-ariegeois.fr/stage-trail-blanc-ariege,https://data.datatourisme.fr/d13c4bad-285c-3c14-aa6a-91e57d94c94e,ariege tourisme (62c8b2ca-8176-4b00-a97f-cbe5df0e3f9e),09110,col du chioula,ignaux,ariège,09,occitanie,True,"42.866840,1.775551",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/41/303d7642-870f-3b24-bb28-98fcf425f762,2022-08-03,domaine de la rochelierre,localbusiness tastingprovider,la.rochelierre@orange.fr,+33 4 68 45 70 52,,domainedelarochelierre.com,https://data.datatourisme.fr/fb87ecf8-ae09-30fa-8e57-1db106653547,agence de développement touristique de l'aude,11510,8 rue de la noria,fitou,aude,11,occitanie,True,"42.898584,2.990693",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/47/30462131-f3c0-3f61-a1c9-1a6ee990e025,2022-06-13,musée et source perrier®,culturalsite,,,,perrier.com,https://data.datatourisme.fr/e900ea22-f191-39f5-84c7-0f5355f1b3bf,gard tourisme,30310,les bouillens,vergèze,gard,30,occitanie,True,"43.728190,4.240656",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/49/3007f250-f8c7-390b-9b31-1ee69bc3f472,2022-01-07,restaurant le chene vert,foodestablishment,contact@hotel-lechenevert.fr,+33 2 40 56 90 16,,hotel-lechenevert.fr,https://data.datatourisme.fr/cb37ecba-e500-37e7-b601-64f9b1ef5b04,esprit pays de la loire,44260,10 place de l'hotel de ville,savenay,loire-atlantique,44,pays de la loire,True,"47.358946,-1.944320",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/49/306126fa-98ae-3e7c-a309-49ce16494ea0,2022-08-04,hôtel-restaurant le champalud,accommodation hoteltrade lodgingbusiness,contact@lechampalud.com,+33 2 40 83 50 09,,lechampalud.com,https://data.datatourisme.fr/cb37ecba-e500-37e7-b601-64f9b1ef5b04,esprit pays de la loire,49270,1 place du chanoine bricard champtoceaux,orée d'anjou,maine-et-loire,49,pays de la loire,True,"47.337483,-1.265943",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/5/3043c412-6fee-37d4-bc09-aaf0f8d5f5a5,2022-07-19,hôtel-restaurant de la poste,accommodation hotel hoteltrade lodgingbusiness,contact@hotel-rest-laposte.fr,+33 3 88 97 40 55,,hotel-rest-laposte.fr,https://data.datatourisme.fr/f9be77db-d6c0-3a31-9fa8-638da3098074,système d'informations touristique alsace,67280,74 rue du général de gaulle,urmatt,bas-rhin,67,grand est,True,"48.526599,7.324147",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/30/3135239a-0f71-3d95-8af4-ee7bb1b52995,2022-07-07,le café de paris,foodestablishment restaurant,cafedeparis.res@wanadoo.fr,+33 2 33 43 12 36,,restaurantcafedeparis.com,https://data.datatourisme.fr/4defdc1a-8206-3c08-9055-ccfc3250dd01,comité régional de tourisme normandie,50100,40 quai de caligny,cherbourg-en-cotentin,manche,50,normandie,True,"49.639684,-1.621448",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/47/31dfd802-bbc7-30dd-aef3-01c81ddd8836,2022-05-20,chez anaïs,foodestablishment gourmetrestaurant restaurant,anais.pierry@gmail.com,+33 6 42 13 76 20,,,https://data.datatourisme.fr/e900ea22-f191-39f5-84c7-0f5355f1b3bf,gard tourisme,30000,35 rue roussy,nîmes,gard,30,occitanie,True,"43.832580,4.359040",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/49/315241fb-0d67-3c34-bf16-8827a721c131,2020-05-15,hôtel de la gare nantes,accommodation hotel hoteltrade lodgingbusiness,contact@hotel-gare-nantes.com,+33 2 40 74 37 25,,hotel-gare-nantes.com,https://data.datatourisme.fr/cb37ecba-e500-37e7-b601-64f9b1ef5b04,esprit pays de la loire,44000,5 allée du commandant charcot,nantes,loire-atlantique,44,pays de la loire,True,"47.217090,-1.545457",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/56/311cffbf-d608-3419-b2b0-13feed4b3a5d,2022-05-17,jonqueres d'oriola vignobles,localbusiness producer tastingprovider,cave@jonqueresdoriola.fr,+33 4 68 22 73 22,,contact@jonqueresdoriola.fr,https://data.datatourisme.fr/dd99d1ce-e7fe-3bb7-8926-53ae14d62fd0,pyrénées-orientales tourisme,66200,3 rue du château,corneilla-del-vercol,pyrénées-orientales,66,occitanie,True,"42.625429,2.948745",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/14/32f79142-8812-396e-a7ce-8f161ecd490c,2022-01-31,musée 39-45,culturalsite,musee3945@orange.fr,+33 3 21 87 33 01,,,https://data.datatourisme.fr/13bf9c01-ddfc-34da-b05d-64a7fbd4b53e,pas-de-calais tourisme,62164,2 rue des garennes,ambleteuse,pas-de-calais,62,hauts-de-france,True,"50.812973,1.606170",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/23/32dbd624-6e7d-3cc2-a318-a307d11e0deb,2022-05-06,plage centrale,beach landform naturalheritage sportsandleisureplace,,+33 5 58 48 54 11,,plages-landes.info/-meteo-moliets-et-maa-,https://data.datatourisme.fr/224c22ca-928b-302c-88eb-1b5127f13950,sirtaqui nouvelle-aquitaine,40660,avenue de l'océan,moliets-et-maa,landes,40,nouvelle-aquitaine,True,"43.852587,-1.392441",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/30/32602d10-1b55-363b-9d0a-bf2d2355229d,2022-06-10,cinéma du casino,cinema movietheater sportsandleisureplace theater,contact@casino-saintvalery.com,+33 2 35 57 84 10,,casino-saintvalery.com,https://data.datatourisme.fr/4defdc1a-8206-3c08-9055-ccfc3250dd01,comité régional de tourisme normandie,76460,promenade jacques couture,saint-valery-en-caux,seine-maritime,76,normandie,True,"49.869891,0.716283",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/30/32a59481-dbf4-3ded-ba97-ed750db42db4,2022-06-14,hôtel ibis granville port de plaisance,accommodation foodestablishment hotel hotelrestaurant hoteltrade lodgingbusiness restaurant,h2994@accor.com,+33 2 33 90 48 08,,all.accor.com/hotel/2994/index.fr.shtml,https://data.datatourisme.fr/4defdc1a-8206-3c08-9055-ccfc3250dd01,comité régional de tourisme normandie,50400,port de plaisance,granville,manche,50,normandie,True,"48.834126,-1.600559",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/5/323bfe2b-8bd4-3828-a169-af8d6032e4f3,2022-04-04,location saisonnière eckert constant - la demeure d'anthylla,accommodation lodgingbusiness rentalaccommodation selfcateringaccommodation,hunawihr@gmail.com,+33 6 18 02 48 14,,bookez-gites-alsace.com,https://data.datatourisme.fr/f9be77db-d6c0-3a31-9fa8-638da3098074,système d'informations touristique alsace,68150,20 rue du nord,hunawihr,haut-rhin,68,grand est,True,"48.180016,7.309700",False,,False,,False,,False,,False,,False,,,False
https://data.datatourisme.fr/56/32de7cef-d608-327e-9c21-1bbbe4b8ca83,2022-08-02,camping la marende,accommodation camping campingandcaravanning lodgingbusiness,info@marende.com,+33 4 68 81 12 09,,marende.com,https://data.datatourisme.fr/dd99d1ce-e7fe-3bb7-8926-53ae14d62fd0,pyrénées-orientales tourisme,66702,plage nord,argelès-sur-mer,pyrénées-orientales,66,occitanie,True,"42.571796,3.040852",False,,False,,False,,False,,False,,False,,,False
